scenario_id,split,claim_family,replicate,seed,generator,critical_stratum,truth_supported,strong_effect,effective_n,family_count,family_correlation,family_imbalance,multiplicity,measurement_noise,policy_id,licensed,license_status,coverage,decision_regret,point_estimate,method
POLICY_CONFIRMATION-PRIMARY_PAIRWISE-003887,POLICY_CONFIRMATION,PRIMARY_PAIRWISE,3887,7216887,nonlinear_benchmark_effect,HIGH_FAMILY_IMBALANCE,True,False,500,6,0.0,8.0,50,1.5,NATIVE_BALANCED,False,BLOCKED_BY_UNCERTAINTY,True,0.0,0.017544949945306466,STRICT_PAIRED_CI
POLICY_CONFIRMATION-PRIMARY_PAIRWISE-003888,POLICY_CONFIRMATION,PRIMARY_PAIRWISE,3888,7216888,nonlinear_benchmark_effect,HIGH_MULTIPLICITY,False,False,500,6,0.0,1.0,500,1.5,NATIVE_BALANCED,False,BLOCKED_BY_UNCERTAINTY,True,0.0,0.00953919592169207,STRICT_PAIRED_CI
POLICY_CONFIRMATION-PRIMARY_PAIRWISE-003889,POLICY_CONFIRMATION,PRIMARY_PAIRWISE,3889,7216889,nonlinear_benchmark_effect,HIGH_MULTIPLICITY,True,False,500,6,0.0,1.0,500,1.5,NATIVE_BALANCED,False,BLOCKED_BY_UNCERTAINTY,True,0.0,0.03351993028637171,STRICT_PAIRED_CI
POLICY_CONFIRMATION-PRIMARY_PAIRWISE-003890,POLICY_CONFIRMATION,PRIMARY_PAIRWISE,3890,7216890,nonlinear_benchmark_effect,HIGH_MEASUREMENT_NOISE,False,False,500,6,0.0,1.0,50,1.8,NATIVE_BALANCED,False,BLOCKED_BY_UNCERTAINTY,True,0.0,0.006994187778691268,STRICT_PAIRED_CI
POLICY_CONFIRMATION-PRIMARY_PAIRWISE-003891,POLICY_CONFIRMATION,PRIMARY_PAIRWISE,3891,7216891,nonlinear_benchmark_effect,HIGH_MEASUREMENT_NOISE,True,False,500,6,0.0,1.0,50,1.8,NATIVE_BALANCED,False,BLOCKED_BY_UNCERTAINTY,True,0.0,0.0339747462219267,STRICT_PAIRED_CI
POLICY_CONFIRMATION-PRIMARY_PAIRWISE-003892,POLICY_CONFIRMATION,PRIMARY_PAIRWISE,3892,7216892,nonlinear_benchmark_effect,NEAR_MATERIALITY_BOUNDARY,False,False,500,6,0.0,1.0,50,1.5,NATIVE_BALANCED,False,BLOCKED_BY_UNCERTAINTY,True,0.0,0.015858348506300073,STRICT_PAIRED_CI
POLICY_CONFIRMATION-PRIMARY_PAIRWISE-003893,POLICY_CONFIRMATION,PRIMARY_PAIRWISE,3893,7216893,nonlinear_benchmark_effect,NEAR_MATERIALITY_BOUNDARY,True,False,500,6,0.0,1.0,50,1.5,NATIVE_BALANCED,False,BLOCKED_BY_UNCERTAINTY,True,0.0,0.03172039186294841,STRICT_PAIRED_CI
POLICY_CONFIRMATION-PRIMARY_PAIRWISE-003894,POLICY_CONFIRMATION,PRIMARY_PAIRWISE,3894,7216894,nonlinear_benchmark_effect,NEAR_TIE_TOP_K,False,False,500,6,0.0,1.0,50,1.5,NATIVE_BALANCED,False,BLOCKED_BY_UNCERTAINTY,True,0.0,0.0026937845721310178,STRICT_PAIRED_CI
POLICY_CONFIRMATION-PRIMARY_PAIRWISE-003895,POLICY_CONFIRMATION,PRIMARY_PAIRWISE,3895,7216895,nonlinear_benchmark_effect,NEAR_TIE_TOP_K,True,False,500,6,0.0,1.0,50,1.5,NATIVE_BALANCED,True,LICENSED_WITH_SCOPE,True,0.0,0.04475789477000226,STRICT_PAIRED_CI
POLICY_CONFIRMATION-PRIMARY_PAIRWISE-003896,POLICY_CONFIRMATION,PRIMARY_PAIRWISE,3896,7216896,nonlinear_benchmark_effect,TRANSPORT_REVERSAL_RISK,False,False,500,6,0.0,1.0,50,1.5,NATIVE_BALANCED,False,BLOCKED_BY_UNCERTAINTY,True,0.0,-0.012739681786335355,STRICT_PAIRED_CI
POLICY_CONFIRMATION-PRIMARY_PAIRWISE-003897,POLICY_CONFIRMATION,PRIMARY_PAIRWISE,3897,7216897,nonlinear_benchmark_effect,TRANSPORT_REVERSAL_RISK,True,False,500,6,0.0,1.0,50,1.5,NATIVE_BALANCED,False,BLOCKED_BY_UNCERTAINTY,True,0.0,0.02171720052785469,STRICT_PAIRED_CI
POLICY_CONFIRMATION-PRIMARY_PAIRWISE-003898,POLICY_CONFIRMATION,PRIMARY_PAIRWISE,3898,7216898,nonlinear_benchmark_effect,DISCOVERY_VALIDATION_SHIFT,False,False,500,6,0.0,1.0,50,1.5,NATIVE_BALANCED,False,BLOCKED_BY_UNCERTAINTY,True,0.0,-0.016615002182663242,STRICT_PAIRED_CI
POLICY_CONFIRMATION-PRIMARY_PAIRWISE-003899,POLICY_CONFIRMATION,PRIMARY_PAIRWISE,3899,7216899,nonlinear_benchmark_effect,DISCOVERY_VALIDATION_SHIFT,True,False,500,6,0.0,1.0,50,1.5,NATIVE_BALANCED,False,BLOCKED_BY_UNCERTAINTY,True,0.0,0.016982656534384005,STRICT_PAIRED_CI
POLICY_CONFIRMATION-PRIMARY_PAIRWISE-003900,POLICY_CONFIRMATION,PRIMARY_PAIRWISE,3900,7216900,gaussian_mixture,LOW_EFFECTIVE_N,False,True,30,6,0.35,1.0,200,1.5,NATIVE_BALANCED,False,UNDERPOWERED,True,0.0,-0.005843091858320528,STRICT_PAIRED_CI
POLICY_CONFIRMATION-PRIMARY_PAIRWISE-003901,POLICY_CONFIRMATION,PRIMARY_PAIRWISE,3901,7216901,gaussian_mixture,LOW_EFFECTIVE_N,True,True,30,6,0.35,1.0,200,1.5,NATIVE_BALANCED,False,UNDERPOWERED,True,0.0,0.0530546623904265,STRICT_PAIRED_CI
POLICY_CONFIRMATION-PRIMARY_PAIRWISE-003902,POLICY_CONFIRMATION,PRIMARY_PAIRWISE,3902,7216902,gaussian_mixture,HIGH_FAMILY_CORRELATION,False,True,30,6,0.9,1.0,200,1.5,NATIVE_BALANCED,False,UNDERPOWERED,True,0.0,0.03050959582357856,STRICT_PAIRED_CI
POLICY_CONFIRMATION-PRIMARY_PAIRWISE-003903,POLICY_CONFIRMATION,PRIMARY_PAIRWISE,3903,7216903,gaussian_mixture,HIGH_FAMILY_CORRELATION,True,True,30,6,0.9,1.0,200,1.5,NATIVE_BALANCED,False,UNDERPOWERED,True,0.0,0.05655493575849297,STRICT_PAIRED_CI
POLICY_CONFIRMATION-PRIMARY_PAIRWISE-003904,POLICY_CONFIRMATION,PRIMARY_PAIRWISE,3904,7216904,gaussian_mixture,LOW_FAMILY_COUNT,False,True,30,4,0.35,1.0,200,1.5,NATIVE_BALANCED,False,UNDERPOWERED,True,0.0,-0.006089942547994259,STRICT_PAIRED_CI
POLICY_CONFIRMATION-PRIMARY_PAIRWISE-003905,POLICY_CONFIRMATION,PRIMARY_PAIRWISE,3905,7216905,gaussian_mixture,LOW_FAMILY_COUNT,True,True,30,4,0.35,1.0,200,1.5,NATIVE_BALANCED,False,UNDERPOWERED,False,0.0,-0.2215817148323465,STRICT_PAIRED_CI
POLICY_CONFIRMATION-PRIMARY_PAIRWISE-003906,POLICY_CONFIRMATION,PRIMARY_PAIRWISE,3906,7216906,gaussian_mixture,HIGH_FAMILY_IMBALANCE,False,True,30,6,0.35,8.0,200,1.5,NATIVE_BALANCED,False,UNDERPOWERED,True,0.0,-0.018728791238724635,STRICT_PAIRED_CI
POLICY_CONFIRMATION-PRIMARY_PAIRWISE-003907,POLICY_CONFIRMATION,PRIMARY_PAIRWISE,3907,7216907,gaussian_mixture,HIGH_FAMILY_IMBALANCE,True,True,30,6,0.35,8.0,200,1.5,NATIVE_BALANCED,False,UNDERPOWERED,True,0.0,0.10974428518429175,STRICT_PAIRED_CI
POLICY_CONFIRMATION-PRIMARY_PAIRWISE-003908,POLICY_CONFIRMATION,PRIMARY_PAIRWISE,3908,7216908,gaussian_mixture,HIGH_MULTIPLICITY,False,True,30,6,0.35,1.0,500,1.5,NATIVE_BALANCED,False,UNDERPOWERED,True,0.0,-0.12807583094682357,STRICT_PAIRED_CI
POLICY_CONFIRMATION-PRIMARY_PAIRWISE-003909,POLICY_CONFIRMATION,PRIMARY_PAIRWISE,3909,7216909,gaussian_mixture,HIGH_MULTIPLICITY,True,True,30,6,0.35,1.0,500,1.5,NATIVE_BALANCED,False,UNDERPOWERED,True,0.0,0.07361625774108332,STRICT_PAIRED_CI
POLICY_CONFIRMATION-PRIMARY_PAIRWISE-003910,POLICY_CONFIRMATION,PRIMARY_PAIRWISE,3910,7216910,gaussian_mixture,HIGH_MEASUREMENT_NOISE,False,True,30,6,0.35,1.0,200,1.8,NATIVE_BALANCED,False,UNDERPOWERED,True,0.0,-0.00896348419449751,STRICT_PAIRED_CI
POLICY_CONFIRMATION-PRIMARY_PAIRWISE-003911,POLICY_CONFIRMATION,PRIMARY_PAIRWISE,3911,7216911,gaussian_mixture,HIGH_MEASUREMENT_NOISE,True,True,30,6,0.35,1.0,200,1.8,NATIVE_BALANCED,False,UNDERPOWERED,True,0.0,0.03835718616971547,STRICT_PAIRED_CI
POLICY_CONFIRMATION-PRIMARY_PAIRWISE-003912,POLICY_CONFIRMATION,PRIMARY_PAIRWISE,3912,7216912,gaussian_mixture,NEAR_MATERIALITY_BOUNDARY,False,True,30,6,0.35,1.0,200,1.5,NATIVE_BALANCED,False,UNDERPOWERED,True,0.0,0.1203882452887739,STRICT_PAIRED_CI
POLICY_CONFIRMATION-PRIMARY_PAIRWISE-003913,POLICY_CONFIRMATION,PRIMARY_PAIRWISE,3913,7216913,gaussian_mixture,NEAR_MATERIALITY_BOUNDARY,True,True,30,6,0.35,1.0,200,1.5,NATIVE_BALANCED,False,UNDERPOWERED,True,0.0,0.06720347754700377,STRICT_PAIRED_CI
POLICY_CONFIRMATION-PRIMARY_PAIRWISE-003914,POLICY_CONFIRMATION,PRIMARY_PAIRWISE,3914,7216914,gaussian_mixture,NEAR_TIE_TOP_K,False,True,30,6,0.35,1.0,200,1.5,NATIVE_BALANCED,False,UNDERPOWERED,False,0.0,0.23943282044493708,STRICT_PAIRED_CI
POLICY_CONFIRMATION-PRIMARY_PAIRWISE-003915,POLICY_CONFIRMATION,PRIMARY_PAIRWISE,3915,7216915,gaussian_mixture,NEAR_TIE_TOP_K,True,True,30,6,0.35,1.0,200,1.5,NATIVE_BALANCED,False,UNDERPOWERED,True,0.0,0.10137912928955753,STRICT_PAIRED_CI
POLICY_CONFIRMATION-PRIMARY_PAIRWISE-003916,POLICY_CONFIRMATION,PRIMARY_PAIRWISE,3916,7216916,gaussian_mixture,TRANSPORT_REVERSAL_RISK,False,True,30,6,0.35,1.0,200,1.5,NATIVE_BALANCED,False,UNDERPOWERED,True,0.0,-0.05845027399825887,STRICT_PAIRED_CI
POLICY_CONFIRMATION-PRIMARY_PAIRWISE-003917,POLICY_CONFIRMATION,PRIMARY_PAIRWISE,3917,7216917,gaussian_mixture,TRANSPORT_REVERSAL_RISK,True,True,30,6,0.35,1.0,200,1.5,NATIVE_BALANCED,False,UNDERPOWERED,True,0.0,0.12201486324450175,STRICT_PAIRED_CI
POLICY_CONFIRMATION-PRIMARY_PAIRWISE-003918,POLICY_CONFIRMATION,PRIMARY_PAIRWISE,3918,7216918,gaussian_mixture,DISCOVERY_VALIDATION_SHIFT,False,True,30,6,0.35,1.0,200,1.5,NATIVE_BALANCED,False,UNDERPOWERED,True,0.0,0.07973356999135073,STRICT_PAIRED_CI
POLICY_CONFIRMATION-PRIMARY_PAIRWISE-003919,POLICY_CONFIRMATION,PRIMARY_PAIRWISE,3919,7216919,gaussian_mixture,DISCOVERY_VALIDATION_SHIFT,True,True,30,6,0.35,1.0,200,1.5,NATIVE_BALANCED,False,UNDERPOWERED,True,0.0,0.06302614343715099,STRICT_PAIRED_CI
POLICY_CONFIRMATION-PRIMARY_PAIRWISE-003920,POLICY_CONFIRMATION,PRIMARY_PAIRWISE,3920,7216920,skewed,LOW_EFFECTIVE_N,False,False,30,8,0.35,2.0,200,1.5,NATIVE_BALANCED,False,UNDERPOWERED,True,0.0,-0.01490469842755778,STRICT_PAIRED_CI
POLICY_CONFIRMATION-PRIMARY_PAIRWISE-003921,POLICY_CONFIRMATION,PRIMARY_PAIRWISE,3921,7216921,skewed,LOW_EFFECTIVE_N,True,False,30,8,0.35,2.0,200,1.5,NATIVE_BALANCED,False,UNDERPOWERED,True,0.0,0.09085306556068623,STRICT_PAIRED_CI
POLICY_CONFIRMATION-PRIMARY_PAIRWISE-003922,POLICY_CONFIRMATION,PRIMARY_PAIRWISE,3922,7216922,skewed,HIGH_FAMILY_CORRELATION,False,False,60,8,0.9,2.0,200,1.5,NATIVE_BALANCED,False,BLOCKED_BY_UNCERTAINTY,True,0.0,0.055693266831849324,STRICT_PAIRED_CI
POLICY_CONFIRMATION-PRIMARY_PAIRWISE-003923,POLICY_CONFIRMATION,PRIMARY_PAIRWISE,3923,7216923,skewed,HIGH_FAMILY_CORRELATION,True,False,60,8,0.9,2.0,200,1.5,NATIVE_BALANCED,False,BLOCKED_BY_UNCERTAINTY,True,0.0,0.052315885722640704,STRICT_PAIRED_CI
POLICY_CONFIRMATION-PRIMARY_PAIRWISE-003924,POLICY_CONFIRMATION,PRIMARY_PAIRWISE,3924,7216924,skewed,LOW_FAMILY_COUNT,False,False,60,4,0.35,2.0,200,1.5,NATIVE_BALANCED,True,LICENSED_WITH_SCOPE,False,0.0,0.10700058966188329,STRICT_PAIRED_CI
POLICY_CONFIRMATION-PRIMARY_PAIRWISE-003925,POLICY_CONFIRMATION,PRIMARY_PAIRWISE,3925,7216925,skewed,LOW_FAMILY_COUNT,True,False,60,4,0.35,2.0,200,1.5,NATIVE_BALANCED,False,BLOCKED_BY_UNCERTAINTY,True,0.0,-0.00860308784469399,STRICT_PAIRED_CI
POLICY_CONFIRMATION-PRIMARY_PAIRWISE-003926,POLICY_CONFIRMATION,PRIMARY_PAIRWISE,3926,7216926,skewed,HIGH_FAMILY_IMBALANCE,False,False,60,8,0.35,8.0,200,1.5,NATIVE_BALANCED,False,BLOCKED_BY_UNCERTAINTY,True,0.0,0.040014695390939575,STRICT_PAIRED_CI
POLICY_CONFIRMATION-PRIMARY_PAIRWISE-003927,POLICY_CONFIRMATION,PRIMARY_PAIRWISE,3927,7216927,skewed,HIGH_FAMILY_IMBALANCE,True,False,60,8,0.35,8.0,200,1.5,NATIVE_BALANCED,False,BLOCKED_BY_UNCERTAINTY,True,0.0,-0.027902875316819703,STRICT_PAIRED_CI
POLICY_CONFIRMATION-PRIMARY_PAIRWISE-003928,POLICY_CONFIRMATION,PRIMARY_PAIRWISE,3928,7216928,skewed,HIGH_MULTIPLICITY,False,False,60,8,0.35,2.0,500,1.5,NATIVE_BALANCED,False,BLOCKED_BY_UNCERTAINTY,True,0.0,-0.027986360292819083,STRICT_PAIRED_CI
POLICY_CONFIRMATION-PRIMARY_PAIRWISE-003929,POLICY_CONFIRMATION,PRIMARY_PAIRWISE,3929,7216929,skewed,HIGH_MULTIPLICITY,True,False,60,8,0.35,2.0,500,1.5,NATIVE_BALANCED,False,BLOCKED_BY_UNCERTAINTY,True,0.0,0.09643411050469042,STRICT_PAIRED_CI
POLICY_CONFIRMATION-PRIMARY_PAIRWISE-003930,POLICY_CONFIRMATION,PRIMARY_PAIRWISE,3930,7216930,skewed,HIGH_MEASUREMENT_NOISE,False,False,60,8,0.35,2.0,200,1.8,NATIVE_BALANCED,False,BLOCKED_BY_UNCERTAINTY,True,0.0,-0.044087243913228484,STRICT_PAIRED_CI
POLICY_CONFIRMATION-PRIMARY_PAIRWISE-003931,POLICY_CONFIRMATION,PRIMARY_PAIRWISE,3931,7216931,skewed,HIGH_MEASUREMENT_NOISE,True,False,60,8,0.35,2.0,200,1.8,NATIVE_BALANCED,True,LICENSED_WITH_SCOPE,True,0.0,0.13573845582415175,STRICT_PAIRED_CI
POLICY_CONFIRMATION-PRIMARY_PAIRWISE-003932,POLICY_CONFIRMATION,PRIMARY_PAIRWISE,3932,7216932,skewed,NEAR_MATERIALITY_BOUNDARY,False,False,60,8,0.35,2.0,200,1.5,NATIVE_BALANCED,False,BLOCKED_BY_UNCERTAINTY,True,0.0,-0.007523943658822467,STRICT_PAIRED_CI
POLICY_CONFIRMATION-PRIMARY_PAIRWISE-003933,POLICY_CONFIRMATION,PRIMARY_PAIRWISE,3933,7216933,skewed,NEAR_MATERIALITY_BOUNDARY,True,False,60,8,0.35,2.0,200,1.5,NATIVE_BALANCED,False,BLOCKED_BY_UNCERTAINTY,True,0.0,0.09927171431606846,STRICT_PAIRED_CI
POLICY_CONFIRMATION-PRIMARY_PAIRWISE-003934,POLICY_CONFIRMATION,PRIMARY_PAIRWISE,3934,7216934,skewed,NEAR_TIE_TOP_K,False,False,60,8,0.35,2.0,200,1.5,NATIVE_BALANCED,False,BLOCKED_BY_UNCERTAINTY,True,0.0,-0.0305594088454287,STRICT_PAIRED_CI
POLICY_CONFIRMATION-PRIMARY_PAIRWISE-003935,POLICY_CONFIRMATION,PRIMARY_PAIRWISE,3935,7216935,skewed,NEAR_TIE_TOP_K,True,False,60,8,0.35,2.0,200,1.5,NATIVE_BALANCED,False,BLOCKED_BY_UNCERTAINTY,True,0.0,-0.0205463047897309,STRICT_PAIRED_CI
POLICY_CONFIRMATION-PRIMARY_PAIRWISE-003936,POLICY_CONFIRMATION,PRIMARY_PAIRWISE,3936,7216936,skewed,TRANSPORT_REVERSAL_RISK,False,False,60,8,0.35,2.0,200,1.5,NATIVE_BALANCED,False,BLOCKED_BY_UNCERTAINTY,True,0.0,-0.019045792425444182,STRICT_PAIRED_CI
POLICY_CONFIRMATION-PRIMARY_PAIRWISE-003937,POLICY_CONFIRMATION,PRIMARY_PAIRWISE,3937,7216937,skewed,TRANSPORT_REVERSAL_RISK,True,False,60,8,0.35,2.0,200,1.5,NATIVE_BALANCED,True,LICENSED_WITH_SCOPE,True,0.0,0.11279628315874392,STRICT_PAIRED_CI
POLICY_CONFIRMATION-PRIMARY_PAIRWISE-003938,POLICY_CONFIRMATION,PRIMARY_PAIRWISE,3938,7216938,skewed,DISCOVERY_VALIDATION_SHIFT,False,False,60,8,0.35,2.0,200,1.5,NATIVE_BALANCED,False,BLOCKED_BY_UNCERTAINTY,True,0.0,-0.0002739230943073162,STRICT_PAIRED_CI
POLICY_CONFIRMATION-PRIMARY_PAIRWISE-003939,POLICY_CONFIRMATION,PRIMARY_PAIRWISE,3939,7216939,skewed,DISCOVERY_VALIDATION_SHIFT,True,False,60,8,0.35,2.0,200,1.5,NATIVE_BALANCED,False,BLOCKED_BY_UNCERTAINTY,True,0.0,0.06380190844836472,STRICT_PAIRED_CI
POLICY_CONFIRMATION-PRIMARY_PAIRWISE-003940,POLICY_CONFIRMATION,PRIMARY_PAIRWISE,3940,7216940,contaminated_gaussian,LOW_EFFECTIVE_N,False,True,30,8,0.35,2.0,200,1.5,NATIVE_BALANCED,False,UNDERPOWERED,True,0.0,0.007532971326470964,STRICT_PAIRED_CI
POLICY_CONFIRMATION-PRIMARY_PAIRWISE-003941,POLICY_CONFIRMATION,PRIMARY_PAIRWISE,3941,7216941,contaminated_gaussian,LOW_EFFECTIVE_N,True,True,30,8,0.35,2.0,200,1.5,NATIVE_BALANCED,False,UNDERPOWERED,True,0.0,-0.012919477758215017,STRICT_PAIRED_CI
POLICY_CONFIRMATION-PRIMARY_PAIRWISE-003942,POLICY_CONFIRMATION,PRIMARY_PAIRWISE,3942,7216942,contaminated_gaussian,HIGH_FAMILY_CORRELATION,False,True,100,8,0.9,2.0,200,1.5,NATIVE_BALANCED,False,BLOCKED_BY_UNCERTAINTY,True,0.0,-0.043988133419876,STRICT_PAIRED_CI
POLICY_CONFIRMATION-PRIMARY_PAIRWISE-003943,POLICY_CONFIRMATION,PRIMARY_PAIRWISE,3943,7216943,contaminated_gaussian,HIGH_FAMILY_CORRELATION,True,True,100,8,0.9,2.0,200,1.5,NATIVE_BALANCED,True,LICENSED_WITH_SCOPE,True,0.0,0.09847003755926369,STRICT_PAIRED_CI
POLICY_CONFIRMATION-PRIMARY_PAIRWISE-003944,POLICY_CONFIRMATION,PRIMARY_PAIRWISE,3944,7216944,contaminated_gaussian,LOW_FAMILY_COUNT,False,True,100,4,0.35,2.0,200,1.5,NATIVE_BALANCED,False,BLOCKED_BY_UNCERTAINTY,True,0.0,-0.035349709191269583,STRICT_PAIRED_CI
POLICY_CONFIRMATION-PRIMARY_PAIRWISE-003945,POLICY_CONFIRMATION,PRIMARY_PAIRWISE,3945,7216945,contaminated_gaussian,LOW_FAMILY_COUNT,True,True,100,4,0.35,2.0,200,1.5,NATIVE_BALANCED,False,BLOCKED_BY_UNCERTAINTY,True,0.0,0.07677345038898187,STRICT_PAIRED_CI
POLICY_CONFIRMATION-PRIMARY_PAIRWISE-003946,POLICY_CONFIRMATION,PRIMARY_PAIRWISE,3946,7216946,contaminated_gaussian,HIGH_FAMILY_IMBALANCE,False,True,100,8,0.35,8.0,200,1.5,NATIVE_BALANCED,False,BLOCKED_BY_UNCERTAINTY,True,0.0,0.015576497275064103,STRICT_PAIRED_CI
POLICY_CONFIRMATION-PRIMARY_PAIRWISE-003947,POLICY_CONFIRMATION,PRIMARY_PAIRWISE,3947,7216947,contaminated_gaussian,HIGH_FAMILY_IMBALANCE,True,True,100,8,0.35,8.0,200,1.5,NATIVE_BALANCED,True,LICENSED_WITH_SCOPE,True,0.0,0.102784041637422,STRICT_PAIRED_CI
POLICY_CONFIRMATION-PRIMARY_PAIRWISE-003948,POLICY_CONFIRMATION,PRIMARY_PAIRWISE,3948,7216948,contaminated_gaussian,HIGH_MULTIPLICITY,False,True,100,8,0.35,2.0,500,1.5,NATIVE_BALANCED,False,BLOCKED_BY_UNCERTAINTY,True,0.0,0.006736021513362927,STRICT_PAIRED_CI
POLICY_CONFIRMATION-PRIMARY_PAIRWISE-003949,POLICY_CONFIRMATION,PRIMARY_PAIRWISE,3949,7216949,contaminated_gaussian,HIGH_MULTIPLICITY,True,True,100,8,0.35,2.0,500,1.5,NATIVE_BALANCED,False,BLOCKED_BY_UNCERTAINTY,True,0.0,0.05785795961216314,STRICT_PAIRED_CI
POLICY_CONFIRMATION-PRIMARY_PAIRWISE-003950,POLICY_CONFIRMATION,PRIMARY_PAIRWISE,3950,7216950,contaminated_gaussian,HIGH_MEASUREMENT_NOISE,False,True,100,8,0.35,2.0,200,1.8,NATIVE_BALANCED,False,BLOCKED_BY_UNCERTAINTY,True,0.0,0.026293735330761334,STRICT_PAIRED_CI
POLICY_CONFIRMATION-PRIMARY_PAIRWISE-003951,POLICY_CONFIRMATION,PRIMARY_PAIRWISE,3951,7216951,contaminated_gaussian,HIGH_MEASUREMENT_NOISE,True,True,100,8,0.35,2.0,200,1.8,NATIVE_BALANCED,False,BLOCKED_BY_UNCERTAINTY,True,0.0,0.06451923722615241,STRICT_PAIRED_CI
POLICY_CONFIRMATION-PRIMARY_PAIRWISE-003952,POLICY_CONFIRMATION,PRIMARY_PAIRWISE,3952,7216952,contaminated_gaussian,NEAR_MATERIALITY_BOUNDARY,False,True,100,8,0.35,2.0,200,1.5,NATIVE_BALANCED,True,LICENSED_WITH_SCOPE,False,0.0,0.10240031323672932,STRICT_PAIRED_CI
POLICY_CONFIRMATION-PRIMARY_PAIRWISE-003953,POLICY_CONFIRMATION,PRIMARY_PAIRWISE,3953,7216953,contaminated_gaussian,NEAR_MATERIALITY_BOUNDARY,True,True,100,8,0.35,2.0,200,1.5,NATIVE_BALANCED,False,BLOCKED_BY_UNCERTAINTY,True,0.0,0.015524716486592184,STRICT_PAIRED_CI
POLICY_CONFIRMATION-PRIMARY_PAIRWISE-003954,POLICY_CONFIRMATION,PRIMARY_PAIRWISE,3954,7216954,contaminated_gaussian,NEAR_TIE_TOP_K,False,True,100,8,0.35,2.0,200,1.5,NATIVE_BALANCED,False,BLOCKED_BY_UNCERTAINTY,True,0.0,0.047032909146801,STRICT_PAIRED_CI
POLICY_CONFIRMATION-PRIMARY_PAIRWISE-003955,POLICY_CONFIRMATION,PRIMARY_PAIRWISE,3955,7216955,contaminated_gaussian,NEAR_TIE_TOP_K,True,True,100,8,0.35,2.0,200,1.5,NATIVE_BALANCED,True,LICENSED_WITH_SCOPE,True,0.0,0.0876417012527711,STRICT_PAIRED_CI
POLICY_CONFIRMATION-PRIMARY_PAIRWISE-003956,POLICY_CONFIRMATION,PRIMARY_PAIRWISE,3956,7216956,contaminated_gaussian,TRANSPORT_REVERSAL_RISK,False,True,100,8,0.35,2.0,200,1.5,NATIVE_BALANCED,False,BLOCKED_BY_UNCERTAINTY,True,0.0,-0.017920598935183833,STRICT_PAIRED_CI
POLICY_CONFIRMATION-PRIMARY_PAIRWISE-003957,POLICY_CONFIRMATION,PRIMARY_PAIRWISE,3957,7216957,contaminated_gaussian,TRANSPORT_REVERSAL_RISK,True,True,100,8,0.35,2.0,200,1.5,NATIVE_BALANCED,False,BLOCKED_BY_UNCERTAINTY,True,0.0,0.031839028365949776,STRICT_PAIRED_CI
POLICY_CONFIRMATION-PRIMARY_PAIRWISE-003958,POLICY_CONFIRMATION,PRIMARY_PAIRWISE,3958,7216958,contaminated_gaussian,DISCOVERY_VALIDATION_SHIFT,False,True,100,8,0.35,2.0,200,1.5,NATIVE_BALANCED,False,BLOCKED_BY_UNCERTAINTY,True,0.0,0.00900354888754152,STRICT_PAIRED_CI
POLICY_CONFIRMATION-PRIMARY_PAIRWISE-003959,POLICY_CONFIRMATION,PRIMARY_PAIRWISE,3959,7216959,contaminated_gaussian,DISCOVERY_VALIDATION_SHIFT,True,True,100,8,0.35,2.0,200,1.5,NATIVE_BALANCED,True,LICENSED_WITH_SCOPE,True,0.0,0.0899057418238544,STRICT_PAIRED_CI
POLICY_CONFIRMATION-PRIMARY_PAIRWISE-003960,POLICY_CONFIRMATION,PRIMARY_PAIRWISE,3960,7216960,correlated_bernoulli,LOW_EFFECTIVE_N,False,False,30,10,0.65,2.0,200,0.6,NATIVE_BALANCED,False,UNDERPOWERED,True,0.0,0.01266412255152326,STRICT_PAIRED_CI
POLICY_CONFIRMATION-PRIMARY_PAIRWISE-003961,POLICY_CONFIRMATION,PRIMARY_PAIRWISE,3961,7216961,correlated_bernoulli,LOW_EFFECTIVE_N,True,False,30,10,0.65,2.0,200,0.6,NATIVE_BALANCED,False,UNDERPOWERED,True,0.0,0.042664122551523256,STRICT_PAIRED_CI
POLICY_CONFIRMATION-PRIMARY_PAIRWISE-003962,POLICY_CONFIRMATION,PRIMARY_PAIRWISE,3962,7216962,correlated_bernoulli,HIGH_FAMILY_CORRELATION,False,False,250,10,0.9,2.0,200,0.6,NATIVE_BALANCED,False,BLOCKED_BY_UNCERTAINTY,True,0.0,-0.01883044343609571,STRICT_PAIRED_CI
POLICY_CONFIRMATION-PRIMARY_PAIRWISE-003963,POLICY_CONFIRMATION,PRIMARY_PAIRWISE,3963,7216963,correlated_bernoulli,HIGH_FAMILY_CORRELATION,True,False,250,10,0.9,2.0,200,0.6,NATIVE_BALANCED,False,BLOCKED_BY_UNCERTAINTY,True,0.0,0.02529238914097607,STRICT_PAIRED_CI
POLICY_CONFIRMATION-PRIMARY_PAIRWISE-003964,POLICY_CONFIRMATION,PRIMARY_PAIRWISE,3964,7216964,correlated_bernoulli,LOW_FAMILY_COUNT,False,False,250,4,0.65,2.0,200,0.6,NATIVE_BALANCED,False,BLOCKED_BY_UNCERTAINTY,True,0.0,0.008773961477006837,STRICT_PAIRED_CI
